Radius_au,Free,Confined,Plasma_mu_0.1,Plasma_mu_0.2,Plasma_mu_0.3,Plasma_mu_0.5,Hybrid_mu_0.1,Hybrid_mu_0.2,Hybrid_mu_0.3,Hybrid_mu_0.4,Hybrid_mu_0.5
42.11702248374729,1.5708160542008762e-18,2.2368321222049597e-18,5.935864573681251e-15,7.982952033496327e-11,2.5351650935517524e-06,0.18502895318139012,8.559234813229462e-15,9.765397272388014e-11,5.379292464522021e-07,5.47745630653282e-05,0.0003326353302703509
42.127024149024834,1.554339217072839e-18,2.2133199896834838e-18,5.8867179436439314e-15,7.936731486432567e-11,2.5273699579668817e-06,0.1849826498566685,8.48796801084496e-15,9.707484578739229e-11,5.359097124240042e-07,5.463594557556359e-05,0.0003319638347743434
42.13702581430238,1.538035134590606e-18,2.190054892583473e-18,5.837978218084333e-15,7.890778585002788e-11,2.519598808972613e-06,0.18493626437056987,8.417294582783267e-15,9.649915369844234e-11,5.338977637133033e-07,5.44976792248008e-05,0.00033129369452993327
42.147027479579926,1.5219019963134195e-18,2.1670342365677602e-18,5.789642028187614e-15,7.845091779160983e-11,2.5118515726803544e-06,0.18488979673380063,8.34720958870918e-15,9.592687608209167e-11,5.318933718142416e-07,5.4359763121501557e-05,0.00033062490678352664
42.157029144857475,1.5059380107644515e-18,2.1442554545314822e-18,5.741706033028652e-15,7.799669527839472e-11,2.504128175429389e-06,0.18484324695711565,8.277708129418259e-15,9.535799268427941e-11,5.29896508328156e-07,5.4222196376395495e-05,0.0003299574687871353
42.167030810135024,1.4901414052322605e-18,2.1217160063163715e-18,5.69416691934117e-15,7.75451029889687e-11,2.4964285437861667e-06,0.1847966150513184,8.208785346494408e-15,9.479248337110514e-11,5.279071449631738e-07,5.408497810247419e-05,0.0003292913777983655
42.17703247541257,1.4745104255743297e-18,2.099413378428045e-18,5.647021401288754e-15,7.709612569066386e-11,2.488752604543604e-06,0.1847499010272607,8.140436421970317e-15,9.423032812811592e-11,5.259252535338115e-07,5.394810741498555e-05,0.00032862663108040597
42.187034140690116,1.4590433360226555e-18,2.0773450837562532e-18,5.6002662202377915e-15,7.664974823904404e-11,2.4811002847203855e-06,0.18470310489584293,8.072656577990713e-15,9.367150705959761e-11,5.239508059605744e-07,5.3811583431428e-05,0.00032796322590201705
42.19703580596766,1.4437384189913763e-18,2.0555086612980685e-18,5.553898144532264e-15,7.620595557739373e-11,2.473471511560267e-06,0.18465622666801407,8.005441076478426e-15,9.311600038787021e-11,5.219837742695574e-07,5.367540527154467e-05,0.00032730115953751845
42.20703747124521,1.4285939748864086e-18,2.0339016758839703e-18,5.5079139692704276e-15,7.57647327362098e-11,2.4658662125313783e-06,0.18460926635477146,7.938785218803236e-15,9.256378845258753e-11,5.200241305920477e-07,5.353957205731778e-05,0.00032664042926677876
42.21703913652275,1.4136083219170812e-18,2.0125217179068073e-18,5.462310516083315e-15,7.532606483269638e-11,2.4582843153255315e-06,0.18456222396716088,7.872684345453462e-15,9.201485171004107e-11,5.180718471641295e-07,5.340408291296283e-05,0.0003259810323752031
42.2270408018003,1.3987797959097336e-18,1.9913664030536006e-18,5.417084632915106e-15,7.488993707026251e-11,2.4507257478575294e-06,0.18451509951627665,7.80713383571031e-15,9.146917073246786e-11,5.161268963262886e-07,5.326893696492295e-05,0.00032532296615372247
42.23704246707784,1.3841067501232701e-18,1.9704333720401577e-18,5.372233193805279e-15,7.445633473802259e-11,2.4431904382644755e-06,0.18446789301326158,7.742129107324908e-15,9.092672620736248e-11,5.141892505230202e-07,5.313413334186323e-05,0.0003246662278987822
42.24704413235539,1.3695875550666434e-18,1.9497202903484687e-18,5.327753098672593e-15,7.402524321030006e-11,2.435678314905092e-06,0.184420604469307,7.677665616198035e-15,9.038749893679326e-11,5.12258882302438e-07,5.2999671174664964e-05,0.00032401081491233033
42.25704579763294,1.3552205983182454e-18,1.929224847966861e-18,5.283641273100846e-15,7.35966479461337e-11,2.4281893063590296e-06,0.18437323389565252,7.613738856062536e-15,8.98514698367223e-11,5.103357643158825e-07,5.2865549596420094e-05,0.00032335672450180665
42.26704746291048,1.3410042843471894e-18,1.908944759132874e-18,5.23989466812641e-15,7.317053448878678e-11,2.420723341426188e-06,0.1843257813035864,7.550344358168351e-15,8.931861993632987e-11,5.084198693175344e-07,5.2731767742425495e-05,0.00032270395398013125
42.27704912818803,1.3269370343364648e-18,1.8888777620788334e-18,5.196510260027521e-15,7.274688846525927e-11,2.4132803491260372e-06,0.18427824670444526,7.487477690970188e-15,8.87889303773425e-11,5.065111701640269e-07,5.2598324750177406e-05,0.00032205250066569323
42.287050793465575,1.313017286007939e-18,1.869021618780091e-18,5.1534850501153174e-15,7.23256955858027e-11,2.405860258696936e-06,0.18423063010961416,7.425134459817784e-15,8.826238241336522e-11,5.046096398140597e-07,5.2465219759365795e-05,0.00032140236188233956
42.297052458743124,1.299243493449192e-18,1.8493741147059057e-18,5.11081606452661e-15,7.190694164343775e-11,2.398462999595456e-06,0.18418293153052678,7.363310306648749e-15,8.773895740921772e-11,5.027152513280155e-07,5.2332451911868685e-05,0.00032075353495936366
42.30705412402067,1.285614126942164e-18,1.82993305857294e-18,5.068500354018358e-15,7.149061251347487e-11,2.3910885014957095e-06,0.18413515097866495,7.302000909683962e-15,8.721863684027448e-11,5.008279778675773e-07,5.2200020351746684e-05,0.0003201060172314947
42.317055789298216,1.272127672793593e-18,1.810696282101335e-18,5.02653499376386e-15,7.10766941530375e-11,2.383736694288678e-06,0.18408728846555922,7.241201983125523e-15,8.670140229180866e-11,4.989477926953463e-07,5.206792422523735e-05,0.0003194598060388856
42.32705745457576,1.258782633167232e-18,1.7916616397733482e-18,4.984917083150615e-15,7.066517260058823e-11,2.3764075080815413e-06,0.1840393440027884,7.180909276857186e-15,8.618723545834028e-11,4.970746691744638e-07,5.193616268074966e-05,0.0003188148987271028
